id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1220903,半年付（17.42万）,1月房租,,,,无,
1203083,年付（28.08万）,,,,,无,
1168750,半年付（9万）,1月房租,,,,无,
1205595,半年付（4.8万）,2月房租,,,,无,
1155998,半年付（16.5万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1221204,半年付（2.34万）,,,,,无,
1218194,年付（4.2万）,5000元,,,,无,
1220768,年付（3万）,1月房租,,,,无,
1220776,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1220777,半年付（8.4万）,1月房租,,,,无,
1220778,半年付（3.6万）,1月房租,,,,无,
1220868,年付（7.2万）,1月房租,,,,无,
1220779,年付（4.5万）,1月房租,,,,无,
1220867,半年付（3.96万）,1月房租,,,,无,
1239399,-,-,,,,无,
1220870,半年付（3万）,1月房租,,,,无,
1220887,半年付（3.75万）,1月房租,,,,无,
1220846,年付（4万）,,,,,无,
1220873,半年付（10.04万）,1月房租,,,,无,
1220902,半年付（4.8万）,1月房租,,,,无,
1220871,年付（96.12万）,2月房租,,,,无,
1220879,半年付（23.76万）,1月房租,,,,无,
1220881,半年付（6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1220895,半年付（2.52万）,1月房租,,,,无,
1220905,半年付（15万）,2月房租,,,,无,
1220904,半年付（3万）,2月房租,,,,无,
1221022,半年付（7.51万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1221098,3月一付,1月房租,,,,无,
1220910,年付（11.76万）,1月房租,,,,无,
1220912,半年付（25万）,50000元,,,,无,
1221110,年付（3.11万）,1月房租,,,,无,
1221131,半年付（2.19万）,1月房租,,,,无,
1239399,-,-,,,,无,
1221102,半年付（1.86万）,,,,,无,
1221103,年付（4.8万）,1月房租,,,,无,
1221104,半年付（9万）,2月房租,,,,无,
1221132,半年付（3.3万）,,,,,无,
1222387,年付（9万）,1月房租,,,,无,
1221209,半年付（13万）,1月房租,,,,无,
1222467,年付（21.6万）,1月房租,,,,无,
1222454,年付（45万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1221391,年付（8.5万）,1月房租,,,,无,
1222398,半年付（12.5万）,1月房租,,,,无,
1222456,3月一付,1月房租,,,,无,
1222457,半年付（12.96万）,10000元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1222448,年付（6.6万）,5000元,,,,无,
1222461,半年付（1.5万）,1月房租,,,,无,
1222462,半年付（10.2万）,1月房租,,,,无,
1221843,3月一付,3月房租,,,,无,
1221844,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1221804,半年付（16.18万）,1月房租,,,,无,
1221393,半年付（5.4万）,2月房租,,,,无,
1222206,1月一付,1月房租,,,,无,
1222215,年付（6万）,1月房租,,,,无,
1221779,年付（12万）,1月房租,,,,无,
1222378,年付（20万）,1月房租,,,,无,
1221807,半年付（1.14万）,1月房租,,,,无,
1222395,半年付（2.16万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1222384,年付（25万）,1月房租,,,,无,
1222393,半年付（9.9万）,1月房租,,,,无,
1222389,半年付（3.6万）,1月房租,,,,无,
1222380,年付（12.48万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1222382,年付（4.8万）,1月房租,,,,无,
1222392,年付（14.4万）,1月房租,,,,无,
1222394,年付（8.4万）,1月房租,,,,无,
1222381,半年付（30.24万）,2月房租,,,,无,
1222396,半年付（1.5万）,1月房租,,,,无,
1239399,-,-,,,,无,
1222383,半年付（4万）,10000元,,,,无,
1222386,年付（9.6万）,5000元,,,,无,
1222397,半年付（4.2万）,1月房租,,,,无,
1222388,半年付（2.4万）,1月房租,,,,无,
1222399,半年付（3万）,20000元,,,,无,
1222452,半年付（16.5万）,1月房租,,,,无,
1222390,年付（8万）,1月房租,,,,无,
1222400,年付（3.84万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1222458,年付（68.76万）,1月房租,,,,无,
1222469,半年付（3.9万）,1月房租,,,,无,
1222450,3月一付,3月房租,,,,无,
1222447,年付（8万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1222449,年付（11.6万）,1月房租,,,,无,
1222453,半年付（7.5万）,1月房租,,,,无,
1222460,年付（7.2万）,1月房租,,,,无,
1222451,年付（3万）,3000元,,,,无,
1222401,年付（61.2万）,4000元,,,,无,
1239399,-,-,,,,无,
1222463,半年付（4.6万）,2月房租,,,,无,
1222402,年付（9.96万）,10000元,,,,无,
1222466,半年付（3万）,1月房租,,,,无,
1222403,年付（4.2万）,1月房租,,,,无,
1222465,半年付（16.56万）,2月房租,,,,无,
1222444,半年付（2.16万）,1月房租,,,,无,
1222445,半年付（3万）,1月房租,,,,无,
1222446,半年付（1.5万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1222468,半年付（4.02万）,1月房租,,,,无,
1170892,年付（11.52万）,1月房租,,,,无,
1204072,半年付（2.4万）,2月房租,,,,无,
1210540,半年付（3.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1217251,1月一付,1月房租,,,,无,
1206010,半年付（3万）,1月房租,,,,无,
1199581,半年付（6.66万）,1月房租,,,,无,
1154356,半年付（4.8万）,1月房租,,,,无,
1169101,年付（5.99万）,1月房租,,,,无,
1239399,-,-,,,,无,
1196886,3月一付,1月房租,,,,无,
1217784,年付（6万）,1月房租,,,,无,
1217337,年付（13.2万）,1月房租,,,,无,
1168802,半年付（3.6万）,,,,,无,
1217355,年付（12万）,1月房租,,,,无,
1208150,年付（7.5万）,1月房租,,,,无,
1214549,半年付（3万）,1月房租,,,,无,
1215991,半年付（46.8万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1216361,3月一付,2月房租,,,,无,
1214730,2月一付,1月房租,,,,无,
1216594,半年付（1.5万）,1月房租,,,,无,
1215835,1月一付,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1215836,1月一付,2月房租,,,,无,
1215891,年付（5.2万）,1月房租,,,,无,
1214712,半年付（1.44万）,1月房租,,,,无,
1215846,半年付（3.6万）,1月房租,,,,无,
1216282,年付（18万）,1月房租,,,,无,
1239399,-,-,,,,无,
1216291,1月一付,2月房租,,,,无,
1216285,半年付（3.12万）,1月房租,,,,无,
1216293,1月一付,2月房租,,,,无,
1216294,1月一付,2月房租,,,,无,
1216295,1月一付,2月房租,,,,无,
1216296,1月一付,2月房租,,,,无,
1216300,1月一付,2月房租,,,,无,
1216347,1月一付,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1216333,1月一付,2月房租,,,,无,
1216380,1月一付,2月房租,,,,无,
1215848,半年付（2.76万）,1月房租,,,,无,
1215865,半年付（15.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1215983,1月一付,2月房租,,,,无,
1215866,半年付（4.2万）,1月房租,,,,无,
1215875,年付（6.6万）,1月房租,,,,无,
1215883,1月一付,2月房租,,,,无,
1215888,1月一付,2月房租,,,,无,
1239399,-,-,,,,无,
1215892,1月一付,2月房租,,,,无,
1213660,半年付（4.5万）,2月房租,,,,无,
1214678,年付（10.8万）,1月房租,,,,无,
1213671,3月一付,1月房租,,,,无,
1214720,半年付（8.16万）,1月房租,,,,无,
1215530,1月一付,2月房租,,,,无,
1214728,半年付（3.18万）,1月房租,,,,无,
1214807,1月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1215430,年付（3.7万）,1月房租,,,,无,
1215669,半年付（28.2万）,1月房租,,,,无,
1215422,1月一付,2月房租,,,,无,
1215695,半年付（4.2万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1215418,1月一付,2月房租,,,,无,
1215533,半年付（9.9万）,1月房租,,,,无,
1215535,年付（3.12万）,1月房租,,,,无,
1215574,1月一付,2月房租,,,,无,
1215536,半年付（9.6万）,1月房租,,,,无,
1239399,-,-,,,,无,
1215538,半年付（3.48万）,1月房租,,,,无,
1215541,年付（15万）,1月房租,,,,无,
1215675,1月一付,2月房租,,,,无,
1215542,年付（2.4万）,1月房租,,,,无,
1215544,年付（20万）,1月房租,,,,无,
1215633,1月一付,2月房租,,,,无,
1215546,半年付（15万）,1月房租,,,,无,
1215548,半年付（5.1万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1215570,年付（7.2万）,1月房租,,,,无,
1215699,1月一付,2月房租,,,,无,
1215686,1月一付,2月房租,,,,无,
1215682,1月一付,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1214407,年付（2.4万）,1月房租,,,,无,
1215421,半年付（13.74万）,1月房租,,,,无,
1214374,半年付（4.2万）,2月房租,,,,无,
1214368,半年付（5.4万）,1月房租,,,,无,
1214378,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1214554,3月一付,1月房租,,,,无,
1214386,半年付（3.6万）,1月房租,,,,无,
1214387,3月一付,1月房租,,,,无,
1214550,半年付（4.2万）,1月房租,,,,无,
1214546,2月一付,1月房租,,,,无,
1214591,半年付（1.92万）,1月房租,,,,无,
1213780,年付（25万）,1月房租,,,,无,
1214158,半年付（2.9万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1214555,半年付（9万）,2月房租,,,,无,
1214558,半年付（5.4万）,1月房租,,,,无,
1214559,2月一付,1月房租,,,,无,
1214968,半年付（1.44万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1214560,半年付（5万）,1月房租,,,,无,
1215317,半年付（5.75万）,1月房租,,,,无,
1215314,半年付（48万）,6月房租,,,,无,
1215308,半年付（3.4万）,1月房租,,,,无,
1215320,年付（4.25万）,1月房租,,,,无,
1239399,-,-,,,,无,
1212477,半年付（3.6万）,1月房租,,,,无,
1214668,半年付（3.3万）,1月房租,,,,无,
1214593,年付（18万）,1月房租,,,,无,
1214671,半年付（3万）,1月房租,,,,无,
1214984,1月一付,2月房租,,,,无,
1215006,1月一付,2月房租,,,,无,
1214809,年付（15万）,1月房租,,,,无,
1214948,1月一付,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1214972,1月一付,2月房租,,,,无,
1214907,年付（5.2万）,1月房租,,,,无,
1214976,1月一付,2月房租,,,,无,
1214983,1月一付,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1214985,半年付（2.4万）,3月房租,,,,无,
1214989,年付（6.96万）,1月房租,,,,无,
1214713,半年付（2.5万）,1月房租,,,,无,
1214698,1月一付,2月房租,,,,无,
1214714,年付（6万）,1月房租,,,,无,
1239399,-,-,,,,无,
1214715,半年付（1.2万）,1月房租,,,,无,
1214716,年付（3.96万）,1月房租,,,,无,
1214731,年付（15.6万）,1月房租,,,,无,
1214719,年付（9.6万）,1月房租,,,,无,
1214722,年付（20万）,1月房租,,,,无,
1214732,1月一付,2月房租,,,,无,
1214734,1月一付,2月房租,,,,无,
1214789,年付（20.4万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1214735,1月一付,2月房租,,,,无,
1214800,年付（4万）,1月房租,,,,无,
1214788,1月一付,2月房租,,,,无,
1214810,年付（5.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1211379,半年付（1.8万）,1月房租,,,,无,
1214406,年付（4.5万）,1月房租,,,,无,
1214389,年付（8.4万）,1月房租,,,,无,
1213978,年付（7万）,2月房租,,,,无,
1213982,年付（12万）,1月房租,,,,无,
1239399,-,-,,,,无,
1214162,半年付（7.02万）,1月房租,,,,无,
1214163,1月一付,3月房租,,,,无,
1214170,半年付（11.5万）,1月房租,,,,无,
1214169,半年付（7998元）,2月房租,,,,无,
1213778,半年付（1.62万）,1月房租,,,,无,
1213779,年付（43.2万）,1月房租,,,,无,
1213792,年付（9万）,1月房租,,,,无,
1213787,年付（1.1万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1213784,年付（1.2万）,1月房租,,,,无,
1213789,年付（2.4万）,1月房租,,,,无,
1213791,年付（6万）,1月房租,,,,无,
1213796,年付（9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1213794,年付（10.01万）,1月房租,,,,无,
1213795,年付（6万）,1月房租,,,,无,
1213798,半年付（3.96万）,1月房租,,,,无,
1213799,年付（5万）,1月房租,,,,无,
1213802,半年付（2.28万）,1月房租,,,,无,
1239399,-,-,,,,无,
1213851,半年付（4.26万）,2月房租,,,,无,
1213889,年付（9.3万）,1月房租,,,,无,
1213855,半年付（3.3万）,1月房租,,,,无,
1213859,年付（24万）,1月房租,,,,无,
1213866,年付（6.6万）,1月房租,,,,无,
1212414,1月一付,2月房租,,,,无,
1212428,半年付（18万）,1月房租,,,,无,
1212683,年付（5.04万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1212662,3月一付,1月房租,,,,无,
1212879,3月一付,1月房租,,,,无,
1212670,半年付（1.8万）,1月房租,,,,无,
1212708,年付（8.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1212885,半年付（6万）,1月房租,,,,无,
1213413,半年付（2.7万）,1月房租,,,,无,
1213415,年付（6万）,2月房租,,,,无,
1212706,年付（17.42万）,1月房租,,,,无,
1213282,3月一付,20000元,,,,无,
1239399,-,-,,,,无,
1213120,半年付（9.01万）,1月房租,,,,无,
1213174,年付（12万）,1月房租,,,,无,
1212464,年付（3万）,,,,,无,
1212465,半年付（6.78万）,50000元,,,,无,
1212432,半年付（5.4万）,10000元,,,,无,
1212435,半年付（7.19万）,2月房租,,,,无,
1212462,半年付（12.6万）,2月房租,,,,无,
1203072,3月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1212463,半年付（5.16万）,2月房租,,,,无,
1212466,年付（4.56万）,,,,,无,
1212472,半年付（3万）,2月房租,,,,无,
1212476,半年付（3.6万）,500元,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1212488,半年付（8.1万）,1月房租,,,,无,
1212479,半年付（3.3万）,10000元,,,,无,
1212483,年付（3.36万）,1月房租,,,,无,
1212201,半年付（8.1万）,20000元,,,,无,
1212481,半年付（13.8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1212482,半年付（3.6万）,20000元,,,,无,
1212487,半年付（4.8万）,1月房租,,,,无,
1212213,半年付（3.37万）,1月房租,,,,无,
1212223,半年付（6万）,1月房租,,,,无,
1212215,年付（14.01万）,1月房租,,,,无,
1211048,半年付（3.12万）,1月房租,,,,无,
1211365,年付（7.2万）,1月房租,,,,无,
1210963,半年付（7.2万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1211822,年付（6.03万）,,,,,无,
1210964,3月一付,1月房租,,,,无,
1210965,半年付（4.2万）,1月房租,,,,无,
1211825,半年付（3.3万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1211139,3月一付,3月房租,,,,无,
1211025,半年付（7.5万）,1月房租,,,,无,
1211045,1月一付,1月房租,,,,无,
1211567,半年付（10.5万）,1月房租,,,,无,
1211819,年付（18万）,1月房租,,,,无,
1239399,-,-,,,,无,
1211140,半年付（2.29万）,1月房租,,,,无,
1211128,半年付（5.4万）,,,,,无,
1211870,年付（19.2万）,1月房租,,,,无,
1211873,半年付（9万）,1月房租,,,,无,
1211384,年付（17.5万）,,,,,无,
1211652,年付（7.2万）,,,,,无,
1211638,年付（10.51万）,,,,,无,
1211640,半年付（2.4万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1211641,年付（3万）,,,,,无,
1211642,半年付（8.16万）,,,,,无,
1211643,半年付（1.8万）,1月房租,,,,无,
1210969,半年付（26.82万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1210971,半年付（9996元）,1月房租,,,,无,
1210974,半年付（3.3万）,1月房租,,,,无,
1210967,半年付（5.4万）,1月房租,,,,无,
1210972,半年付（2.1万）,1月房租,,,,无,
1210976,年付（3.6万）,15000元,,,,无,
1239399,-,-,,,,无,
1211047,年付（21万）,2月房租,,,,无,
1210978,年付（6万）,1月房租,,,,无,
1211412,半年付（7.21万）,2月房租,,,,无,
1211413,年付（5.04万）,1月房租,,,,无,
1211381,半年付（7.62万）,1月房租,,,,无,
1211500,年付（15.6万）,1月房租,,,,无,
1211385,年付（3万）,,,,,无,
1211396,半年付（12.49万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1211386,1月一付,,,,,无,
1211190,半年付（10.8万）,1月房租,,,,无,
1211156,年付（7992元）,1月房租,,,,无,
1211157,3月一付,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1211141,半年付（13.8万）,1月房租,,,,无,
1211184,半年付（2.4万）,1月房租,,,,无,
1211234,半年付（5.39万）,1月房租,,,,无,
1211236,年付（10.5万）,1月房租,,,,无,
1158107,年付（8万）,1月房租,,,,无,
1239399,-,-,,,,无,
1210783,3月一付,1月房租,,,,无,
1210864,年付（12.96万）,1月房租,,,,无,
1210878,半年付（6万）,1月房租,,,,无,
1210879,3月一付,1月房租,,,,无,
1204749,2月一付,6月房租,,,,无,
1208224,3月一付,1月房租,,,,无,
1208225,半年付（4.2万）,1月房租,,,,无,
1208824,5月一付,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1207089,半年付（6.6万）,2月房租,,,,无,
1208828,半年付（4.56万）,2月房租,,,,无,
1208758,年付（9万）,1月房租,,,,无,
1206080,半年付（9万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1206637,3月一付,1月房租,,,,无,
1196709,年付（2.4万）,1月房租,,,,无,
1164424,年付（42万）,1月房租,,,,无,
1208683,半年付（21万）,2月房租,,,,无,
1208694,半年付（3.6万）,1月房租,,,,无,
1239399,-,-,,,,无,
1208434,年付（8.4万）,1月房租,,,,无,
1208441,年付（4.8万）,1月房租,,,,无,
1208443,半年付（3.3万）,1月房租,,,,无,
1208448,3月一付,1月房租,,,,无,
1208104,半年付（3万）,,,,,无,
1198531,半年付（3万）,1月房租,,,,无,
1197783,半年付（2.7万）,1月房租,,,,无,
1206570,半年付（21.6万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1206612,年付（6万）,1月房租,,,,无,
1206807,年付（12万）,,,,,无,
1206809,年付（12万）,,,,,无,
1207808,年付（36万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1206777,3月一付,1月房租,,,,无,
1206784,1月一付,1月房租,,,,无,
1206794,3月一付,3月房租,,,,无,
1206816,年付（27万）,,,,,无,
1206804,半年付（5.67万）,1月房租,,,,无,
1239399,-,-,,,,无,
1206821,半年付（6万）,,,,,无,
1206825,半年付（6.06万）,1月房租,,,,无,
1206834,1月一付,1月房租,,,,无,
1207497,年付（36万）,,,,,无,
1207363,3月一付,,,,,无,
1207378,半年付（5.8万）,1月房租,,,,无,
1206853,半年付（1.3万）,,,,,无,
1207412,半年付（9.59万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1198050,年付（6万）,1月房租,,,,无,
1207084,3月一付,3月房租,,,,无,
1207078,半年付（3.6万）,2月房租,,,,无,
1206852,半年付（8.4万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1206422,年付（2.4万）,,,,,无,
1206494,年付（4.8万）,1月房租,,,,无,
1206495,年付（3.6万）,,,,,无,
1206498,年付（7.2万）,1月房租,,,,无,
1206501,半年付（10.2万）,,,,,无,
1239399,-,-,,,,无,
1206520,年付（10万）,,,,,无,
1206648,年付（26.4万）,3月房租,,,,无,
1206631,年付（13.32万）,1月房租,,,,无,
1206613,3月一付,1月房租,,,,无,
1206615,3月一付,1月房租,,,,无,
1199549,3月一付,1月房租,,,,无,
1205617,半年付（3.6万）,1月房租,,,,无,
1205585,年付（8万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1205587,半年付（1.8万）,1月房租,,,,无,
1205583,半年付（2.25万）,1月房租,,,,无,
1205592,年付（8.04万）,1月房租,,,,无,
1205596,半年付（9万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1205600,半年付（8.76万）,2月房租,,,,无,
1206008,年付（3.6万）,,,,,无,
1206022,年付（4.32万）,,,,,无,
1206026,年付（4.8万）,,,,,无,
1206075,年付（66.96万）,,,,,无,
1239399,-,-,,,,无,
1206077,3月一付,1月房租,,,,无,
1205601,年付（99.6万）,,,,,无,
1205759,半年付（6万）,1月房租,,,,无,
1205760,半年付（9.6万）,1月房租,,,,无,
1205882,年付（36万）,,,,,无,
1205890,年付（6.96万）,1月房租,,,,无,
1205892,3月一付,1月房租,,,,无,
1205893,年付（3.36万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1205278,半年付（3.3万）,1月房租,,,,无,
1205720,半年付（12.6万）,1月房租,,,,无,
1205614,年付（3.2万）,,,,,无,
1205718,半年付（6万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1205302,半年付（2.51万）,,,,,无,
1205306,半年付（6.22万）,2月房租,,,,无,
1205308,年付（12万）,,,,,无,
1201974,1月一付,3月房租,,,,无,
1205309,半年付（9万）,,,,,无,
1239399,-,-,,,,无,
1205315,年付（36万）,,,,,无,
1205317,半年付（3.9万）,,,,,无,
1205365,年付（17万）,,,,,无,
1205381,年付（3万）,2月房租,,,,无,
1205384,年付（15万）,,,,,无,
1204913,年付（72万）,1月房租,,,,无,
1204876,4月一付,20000元,,,,无,
1202696,年付（9.35万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1204778,年付（4.56万）,2月房租,,,,无,
1204779,半年付（4万）,1月房租,,,,无,
1204410,年付（8.8万）,10000元,,,,无,
1204423,半年付（3.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1204125,半年付（3.6万）,3月房租,,,,无,
1204126,年付（37.44万）,2月房租,,,,无,
1204127,半年付（34.02万）,2月房租,,,,无,
1204128,年付（312万）,10000元,,,,无,
1204129,年付（6万）,18000元,,,,无,
1239399,-,-,,,,无,
1204136,3月一付,,,,,无,
1204156,半年付（2.4万）,1月房租,,,,无,
1204204,年付（1.8万）,1月房租,,,,无,
1204206,年付（8.4万）,1月房租,,,,无,
1201941,半年付（3万）,2月房租,,,,无,
1204213,年付（30万）,1月房租,,,,无,
1204229,年付（4.8万）,5000元,,,,无,
1180381,半年付（7.5万）,3月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1204296,年付（16万）,,,,,无,
1204305,半年付（3.54万）,3月房租,,,,无,
1204325,半年付（3.96万）,1月房租,,,,无,
1204323,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1202689,半年付（3万）,1月房租,,,,无,
1203007,年付（11.98万）,1月房租,,,,无,
1202692,半年付（4.8万）,20000元,,,,无,
1202791,半年付（4.2万）,,,,,无,
1202792,年付（3.6万）,,,,,无,
1239399,-,-,,,,无,
1202818,半年付（3.6万）,2月房租,,,,无,
1203338,3月一付,1月房租,,,,无,
1202857,1月一付,,,,,无,
1203341,半年付（13.43万）,1月房租,,,,无,
1203344,半年付（5.19万）,10000元,,,,无,
1203346,年付（4万）,,,,,无,
1203347,半年付（2.1万）,1月房租,,,,无,
1202858,年付（7200元）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1168657,半年付（3万）,1月房租,,,,无,
1203086,年付（13.39万）,1月房租,,,,无,
1203088,年付（3.17万）,1月房租,,,,无,
1203089,3月一付,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1202820,半年付（6万）,,,,,无,
1202799,半年付（1.8万）,1月房租,,,,无,
1202813,半年付（10.8万）,,,,,无,
1202795,半年付（7.5万）,1月房租,,,,无,
1202805,半年付（1.68万）,,,,,无,
1239399,-,-,,,,无,
1202796,半年付（24万）,3月房租,,,,无,
1202809,半年付（6万）,,,,,无,
1202800,年付（7.2万）,1月房租,,,,无,
1202811,半年付（10.2万）,,,,,无,
1202804,年付（5.76万）,1月房租,,,,无,
1202816,半年付（3万）,,,,,无,
1202823,年付（8万）,1月房租,,,,无,
1202824,半年付（2.16万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1202825,年付（6万）,10000元,,,,无,
1203062,半年付（6万）,2月房租,,,,无,
1202847,年付（2.8万）,,,,,无,
1203063,半年付（4.5万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1202848,3月一付,3月房租,,,,无,
1202850,年付（3.6万）,5000元,,,,无,
1203068,1月一付,2月房租,,,,无,
1203204,半年付（17.32万）,2月房租,,,,无,
1203071,13月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1203188,半年付（16.81万）,2月房租,,,,无,
1203191,年付（6.45万）,,,,,无,
1203193,3月一付,2月房租,,,,无,
1203075,半年付（6万）,2月房租,,,,无,
1203203,半年付（19.81万）,2月房租,,,,无,
1203080,1月一付,,,,,无,
1185026,年付（24万）,2月房租,,,,无,
1203093,年付（9.03万）,,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
957952,3月一付,2月房租,,,,无,
1203112,半年付（5.88万）,1月房租,,,,无,
1202866,半年付（3.6万）,2月房租,,,,无,
1203117,年付（9.24万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1202986,年付（6万）,,,,,无,
1155829,年付（3万）,2月房租,,,,无,
1203002,年付（8.4万）,1月房租,,,,无,
1203003,半年付（3.72万）,3月房租,,,,无,
1203025,年付（20万）,6月房租,,,,无,
1239399,-,-,,,,无,
1202939,3月一付,1月房租,,,,无,
1202860,年付（16.5万）,1月房租,,,,无,
1198036,半年付（3.6万）,,,,,无,
1198291,年付（12万）,,,,,无,
1202380,半年付（4万）,1月房租,,,,无,
1202396,半年付（6.3万）,1月房租,,,,无,
1202388,半年付（15万）,1月房租,,,,无,
1202389,年付（8万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1201962,年付（12万）,3月房租,,,,无,
1201885,半年付（1.8万）,1月房租,,,,无,
1200622,半年付（8.7万）,1月房租,,,,无,
1200681,半年付（9.6万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1200696,3月一付,2月房租,,,,无,
1200079,3月一付,1月房租,,,,无,
1199591,年付（2.16万）,1月房租,,,,无,
1199238,半年付（5.4万）,,,,,无,
1199241,年付（1.44万）,,,,,无,
1239399,-,-,,,,无,
1200290,年付（9.59万）,1月房租,,,,无,
1200061,年付（6万）,,,,,无,
1200099,3月一付,3月房租,,,,无,
1199372,1月一付,1月房租,,,,无,
1200364,半年付（2.4万）,1月房租,,,,无,
1199380,半年付（4.2万）,1月房租,,,,无,
1199506,半年付（3万）,1月房租,,,,无,
1199569,半年付（14.51万）,2月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1200291,半年付（12万）,1月房租,,,,无,
1200154,半年付（4.8万）,2月房租,,,,无,
1199558,3月一付,1月房租,,,,无,
1199561,年付（3.6万）,,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1199567,半年付（4.2万）,2月房租,,,,无,
1199593,年付（6万）,1月房租,,,,无,
1199582,半年付（12.59万）,1月房租,,,,无,
1199638,半年付（3.9万）,,,,,无,
1199595,年付（7万）,1月房租,,,,无,
1239399,-,-,,,,无,
1199821,年付（30.96万）,,,,,无,
1199823,年付（3万）,1月房租,,,,无,
1200155,年付（12万）,2月房租,,,,无,
1200153,半年付（9.07万）,3月房租,,,,无,
1200163,半年付（4.49万）,1月房租,,,,无,
1200207,半年付（4.8万）,1月房租,,,,无,
1200167,半年付（10.51万）,2月房租,,,,无,
1199850,半年付（7.2万）,1月房租,,,,无,
